EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE1,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,DEATHS_DIRECT1,DEATHS_INDIRECT,DEATHS_DIRECT,INJURIES_INDIRECT,INJURIES_DIRECT1,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM1,DAMAGE_CROPS_NUM,DAMAGE_PROPERTY_NUM,STATE_ABBR,CZ_TIMEZONE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,SOURCE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,BEGIN_DATE
767811,S SIERRA MTNS (ZONE), ,22-Jan,2036,Wildfire, ,2,0,2,0,9,9,0,0,0,CA,PST-8,128013,Z,96,HNX,Park/Forest Service, , , , , , , , , , ,2015
763646,TIDAL POTOMAC INDIAN HD TO COBB IS MD (ZONE),QUANTICO (KNYG),23-Jan,1100,Marine Strong Wind,20,2,0,2,0,2,2,0,0,0,XX,EST-5,127398,Z,536,LWX,Broadcast Media, , ,6,ENE,6,ENE,38.5576,-77.2061,38.5576,-77.2061,2015
713485,LAS VEGAS VALLEY (ZONE), ,24-Jan,0,Heat, ,2,0,2,0,0,0,0,0,0,NV,PST-8,118762,Z,20,VEF,County Official, , , , , , , , , , ,2015
717835,LAS VEGAS VALLEY (ZONE), ,25-Jan,0,Heat, ,2,4,6,0,0,0,0,0,0,NV,PST-8,119675,Z,20,VEF,County Official, , , , , , , , , , ,2015
707197,BRAZORIA (ZONE), ,26-Jan,1010,Rip Current, ,2,0,2,0,0,0,0,0,0,TX,CST-6,117601,Z,237,HGX,Broadcast Media, , , , , , , , , , ,2015
708122,SOUTHERN ST. LOUIS / CARLTON (ZONE), ,27-Jan,1610,Rip Current, ,2,0,2,1,0,1,0,0,0,MN,CST-6,117781,Z,37,DLH,Law Enforcement, , , , , , , , , , ,2015
717837,LAS VEGAS VALLEY (ZONE), ,28-Jan,0,Heat, ,2,2,4,0,0,0,0,0,0,NV,PST-8,119676,Z,20,VEF,County Official, , , , , , , , , , ,2015
719442,BALDWIN COASTAL (ZONE), ,29-Jan,1830,Rip Current, ,2,0,2,0,0,0,0,0,0,AL,CST-6,120062,Z,66,MOB,Fire Department/Rescue, , , , , , , , , , ,2015
717843,EASTERN MOJAVE DESERT (ZONE), ,30-Jan,1335,Heat, ,2,0,2,0,0,0,0,0,0,CA,PST-8,119680,Z,524,VEF,Newspaper, , , , , , , , , , ,2015
719497,NEWTON CO.,BURKEVILLE,31-Jan,2229,Flash Flood, ,2,0,2,0,0,0,45000000,0,45000000,TX,CST-6,119746,C,351,LCH,Emergency Manager, , ,6,SE,13,S,30.9449,-93.5458,30.0598,-93.7189,2015
719740,JASPER CO.,JASPER,1-Feb,2245,Thunderstorm Wind,39,2,0,2,0,0,0,5000,0,5000,TX,CST-6,119746,C,241,LCH,Broadcast Media, , ,0,N,0,N,30.92,-94,30.92,-94,2015
722622,AGUADA CO.,AGUADA,2-Feb,1636,Flash Flood, ,2,0,2,0,0,0,750000000,0,750000000,XX,AST-4,120357,C,3,SJU,River/Stream Gage, , ,20,N,19,N,18.4152,-67.1596,18.3859,-67.1285,2015
722189,GRANT CO.,SILVER CITY,3-Feb,27,Flash Flood, ,2,0,2,0,0,0,0,0,0,NM,MST-7,120549,C,17,EPZ,Law Enforcement, , ,4,NNW,3,WSW,32.8232,-108.3087,32.7054,-108.3266,2015
724208,COASTAL NEW HANOVER (ZONE), ,4-Feb,600,Rip Current, ,2,0,2,0,0,0,0,0,0,NC,EST-5,120989,Z,108,ILM,Lifeguard, , , , , , , , , , ,2015
724136,BALDWIN COASTAL (ZONE), ,5-Feb,1800,Rip Current, ,2,0,2,0,0,0,0,0,0,AL,CST-6,120964,Z,266,MOB,Broadcast Media, , , , , , , , , , ,2015
721353,MARQUETTE (ZONE), ,6-Feb,600,Lakeshore Flood, ,2,0,2,0,0,0,600000,0,600000,MI,EST-5,120416,Z,5,MQT,Law Enforcement, , , , , , , , , , ,2015
727471,ERIE CO.,EAGLEHURST,7-Feb,1948,Flash Flood, ,2,0,2,0,0,0,270000,0,270000,PA,EST-5,121544,C,49,CLE,Emergency Manager, , ,1,NE,1,W,42.11,-80.1542,42.0677,-80.2455,2015
724378,UNION (ZONE), ,8-Feb,600,Strong Wind,36,2,0,2,0,0,0,15000,0,15000,IL,CST-6,121006,Z,88,PAH,AWOS, , , , , , , , , , ,2015
727635,MILWAUKEE (ZONE), ,9-Feb,0,Cold/Wind Chill, ,2,0,2,0,0,0,0,0,0,WI,CST-6,121563,Z,66,MKX,Broadcast Media, , , , , , , , , , ,2015
727233,WOOD CO.,MARRTOWN,10-Feb,500,Flood, ,2,0,2,0,0,0,5000,0,5000,WV,EST-5,121489,C,107,RLX,911 Call Center, , ,1,NE,2,SSE,39.2576,-81.5675,39.259,-81.4732,2015
727488,DALLAS (ZONE), ,11-Feb,2300,Extreme Cold/Wind Chill, ,2,0,2,0,0,0,0,0,0,TX,CST-6,121557,Z,119,FWD,Broadcast Media, , , , , , , , , , ,2015
743249,SOUTH COAST (ZONE), ,12-Feb,2050,Rip Current, ,2,0,2,0,0,0,0,0,0,WA,PST-8,123860,Z,21,PQR,Broadcast Media, , , , , , , , , , ,2015
740496,MARIPOSA CO.,COULTERVILLE,13-Feb,1400,Flash Flood, ,2,0,2,0,0,0,2000000,0,2000000,CA,PST-8,123057,C,43,HNX,Emergency Manager, , ,8,W,10,ENE,37.7122,-120.348,37.766,-120.0296,2015
745735,LAS VEGAS VALLEY (ZONE), ,14-Feb,0,Heat, ,2,0,2,0,0,0,0,0,0,NV,PST-8,124281,Z,20,VEF,County Official, , , , , , , , , , ,2015
760004,ALBEMARLE CO.,FARMINGTON,15-Feb,2030,Flash Flood, ,2,0,2,0,0,0,20000,0,20000,VA,EST-5,126462,C,3,LWX,Emergency Manager, , ,1,NW,1,NW,38.0659,-78.5679,38.0642,-78.5693,2015
855619,CENTRAL PHOENIX (ZONE), ,16-Feb,0,Excessive Heat, ,2,0,2,0,0,0,0,0,0,AZ,MST-7,142538,Z,543,PSR,ASOS, , , , , , , , , , ,2015
762629,LAS VEGAS VALLEY (ZONE), ,17-Feb,1100,Excessive Heat, ,2,2,4,0,0,0,0,0,0,NV,PST-8,127233,Z,20,VEF,County Official, , , , , , , , , , ,2015
769121,NORTHERN OREGON COAST (ZONE), ,18-Feb,1300,Rip Current, ,2,0,2,0,0,0,0,0,0,OR,PST-8,128230,Z,1,PQR,Broadcast Media, , , , , , , , , , ,2015
762630,LAS VEGAS VALLEY (ZONE), ,19-Feb,1100,Excessive Heat, ,2,2,4,0,0,0,0,0,0,NV,PST-8,127234,Z,20,VEF,County Official, , , , , , , , , , ,2015
762633,LAS VEGAS VALLEY (ZONE), ,20-Feb,1100,Excessive Heat, ,2,0,2,0,0,0,0,0,0,NV,PST-8,127236,Z,20,VEF,County Official, , , , , , , , , , ,2015
864708,NORTHWEST VALLEY (ZONE), ,21-Feb,1000,Excessive Heat, ,2,0,2,0,0,0,0,0,0,AZ,MST-7,144066,Z,537,PSR,County Official, , , , , , , , , , ,2015
756300,ADAMS CO.,GENEVA,22-Feb,1400,Thunderstorm Wind,45,2,0,2,0,0,0,0,0,0,IN,EST-5,126174,C,1,IWX,Law Enforcement, , ,1,E,1,E,40.6,-84.96,40.6,-84.96,2015
773535,LAS VEGAS VALLEY (ZONE), ,23-Feb,0,Heat, ,2,4,6,0,0,0,0,0,0,NV,PST-8,129032,Z,20,VEF,County Official, , , , , , , , , , ,2015
864886,CENTRAL PHOENIX (ZONE), ,24-Feb,1700,Heat, ,2,0,2,0,0,0,0,0,0,AZ,MST-7,144094,Z,543,PSR,County Official, , , , , , , , , , ,2015
772382,ANNE ARUNDEL (ZONE), ,25-Feb,1100,Heat, ,2,0,2,0,0,0,0,0,0,MD,EST-5,128780,Z,14,LWX,ASOS, , , , , , , , , , ,2015
774715,NORTHERN SACRAMENTO VALLEY (ZONE), ,26-Feb,1500,Wildfire, ,2,2,4,0,0,0,1500000000,0,1500000000,CA,PST-8,129303,Z,15,STO,Fire Department/Rescue, , , , , , , , , , ,2015
864924,CENTRAL PHOENIX (ZONE), ,27-Feb,0,Heat, ,2,0,2,0,0,0,0,0,0,AZ,MST-7,144100,Z,543,PSR,County Official, , , , , , , , , , ,2015
783080,SAN DIEGO COUNTY VALLEYS (ZONE), ,28-Feb,0,Excessive Heat, ,1,0,1,0,50,50,0,0,0,CA,PST-8,130809,Z,50,SGX,ASOS, , , , , , , , , , ,2015
766986,MCKENZIE CO.,WATFORD CITY,1-Mar,2245,Tornado, ,1,0,1,0,28,28,3500000,0,3500000,ND,MST-7,127866,C,53,BIS,NWS Storm Survey,0.53,400,1,SSW,1,S,47.7814,-103.295,47.781,-103.2836,2015
738754,MARION CO.,ORRS,2-Mar,2355,Thunderstorm Wind,78,1,0,1,0,7,7,300000,0,300000,TX,CST-6,123220,C,315,SHV,NWS Storm Survey, , ,6,S,6,S,32.7447,-94.5371,32.7447,-94.5371,2015
719445,BALDWIN CO.,GULF SHRS,3-Mar,1445,Lightning, ,1,0,1,0,5,5,0,0,0,AL,CST-6,120064,C,3,MOB,Broadcast Media, , ,0,N,0,N,30.28,-87.68,30.28,-87.68,2015
737543,BALDWIN COASTAL (ZONE), ,4-Mar,1300,Rip Current, ,1,0,1,0,5,5,0,0,0,AL,CST-6,123013,Z,266,MOB,Broadcast Media, , , , , , , , , , ,2015
746849,BERNALILLO CO.,ALBUQUERQUE,5-Mar,1330,Heavy Rain, ,1,0,1,0,5,5,0,0,0,NM,MST-7,124447,C,1,ABQ,Fire Department/Rescue, , ,1,SE,1,SE,35.1097,-106.6113,35.1097,-106.6113,2015
762189,ESCAMBIA COASTAL (ZONE), ,6-Mar,1430,Rip Current, ,1,0,1,0,5,5,0,0,0,FL,CST-6,127185,Z,202,MOB,Broadcast Media, , , , , , , , , , ,2015
734042,EASTERN MONTGOMERY (ZONE), ,7-Mar,1700,High Wind,50,1,0,1,0,4,4,0,0,0,PA,EST-5,122423,Z,104,PHI,Broadcast Media, , , , , , , , , , ,2015
749643,HAMILTON CO.,WHITE SPGS,8-Mar,1350,Lightning, ,1,0,1,0,4,4,0,0,0,FL,EST-5,124990,C,47,JAX,Emergency Manager, , ,1,W,1,W,30.33,-82.76,30.33,-82.76,2015
763373,MCLEAN CO.,MERCER,9-Mar,0,Thunderstorm Wind,70,1,0,1,0,4,4,250000,0,250000,ND,CST-6,126217,C,55,BIS,NWS Storm Survey, , ,11,S,11,S,47.33,-100.68,47.33,-100.68,2015
716579,BALTIMORE CO.,TIMONIUM,10-Mar,1632,Thunderstorm Wind,50,1,0,1,0,3,3,0,0,0,MD,EST-5,119363,C,5,LWX,Broadcast Media, , ,1,ENE,1,ENE,39.4383,-76.6053,39.4383,-76.6053,2015
749533,DEWEY (ZONE), ,11-Mar,1200,Wildfire, ,1,0,1,0,3,3,0,0,0,OK,CST-6,124970,Z,15,OUN,Park/Forest Service, , , , , , , , , , ,2015
764786,SAWYER CO.,EDGEWATER,12-Mar,244,Thunderstorm Wind,50,1,0,1,0,3,3,0,0,0,WI,CST-6,125245,C,113,DLH,Broadcast Media, , ,1,SSE,1,SSE,45.741,-91.4637,45.741,-91.4637,2015
718916,BEAUFORT (ZONE), ,13-Mar,1530,Rip Current, ,1,0,1,0,2,2,0,0,0,SC,EST-5,119574,Z,48,CHS,Emergency Manager, , , , , , , , , , ,2015
734882,KENEDY (ZONE), ,14-Mar,1600,Cold/Wind Chill, ,1,0,1,0,2,2,0,0,0,TX,CST-6,122674,Z,251,BRO,Other Federal Agency, , , , , , , , , , ,2015
733643,SOUTHERN FAIRFIELD (ZONE), ,15-Mar,1000,High Wind,54,1,0,1,0,2,2,200000,0,200000,CT,EST-5,122530,Z,9,OKX,ASOS, , , , , , , , , , ,2015
753726,BROWARD CO.,BOCA RATON,16-Mar,1305,Lightning, ,1,0,1,0,2,2,0,0,0,FL,EST-5,125678,C,11,MFL,Broadcast Media, , ,10,W,10,W,26.3322,-80.2414,26.3322,-80.2414,2015
774967,CALDWELL CO.,YADKIN VLY,17-Mar,1325,Thunderstorm Wind,50,1,0,1,0,2,2,5000,0,5000,NC,EST-5,129335,C,27,GSP,Emergency Manager, , ,3,SSE,26,SW,35.96,-81.51,35.619,-82.02,2015
717500,ONSLOW CO.,(NCA)MCAS NEW RIVER,18-Mar,1100,Lightning, ,1,0,1,0,1,1,0,0,0,NC,EST-5,119587,C,133,MHX,Newspaper, , ,0,N,0,N,34.7,-77.42,34.7,-77.42,2015
703303,ROOSEVELT COUNTY (ZONE), ,19-Mar,1300,Heat, ,1,0,1,0,1,1,0,0,0,NM,MST-7,116940,Z,536,ABQ,Broadcast Media, , , , , , , , , , ,2015
717501,LINCOLN (ZONE), ,20-Mar,1200,Heat, ,1,0,1,0,1,1,0,0,0,MO,CST-6,119588,Z,52,LSX,Emergency Manager, , , , , , , , , , ,2015
703697,BREVARD CO.,(COF)PATRICK AFB,21-Mar,1623,Lightning, ,1,0,1,0,1,1,0,0,0,FL,EST-5,116996,C,9,MLB,Broadcast Media, , ,2,S,2,S,28.2006,-80.5951,28.2006,-80.5951,2015
717739,SOUTHEAST SUFFOLK (ZONE), ,22-Mar,1700,Rip Current, ,1,0,1,0,1,1,0,0,0,NY,EST-5,119641,Z,81,OKX,Newspaper, , , , , , , , , , ,2015
707684,DOLORES CO.,RICO,23-Mar,1045,Lightning, ,1,0,1,0,1,1,0,0,0,CO,MST-7,117686,C,33,GJT,Emergency Manager, , ,9,NE,9,NE,37.7838,-107.9374,37.7838,-107.9374,2015
713498,NANTUCKET (ZONE), ,24-Mar,800,High Surf, ,1,0,1,0,1,1,0,0,0,MA,EST-5,118767,Z,24,BOX,Newspaper, , , , , , , , , , ,2015
723055,NEW LONDON CO.,RIDGEWOOD,25-Mar,852,Thunderstorm Wind,56,1,0,1,1,1,2,15000,0,15000,CT,EST-5,120719,C,11,OKX,Broadcast Media, , ,1,N,1,N,41.3349,-72.0984,41.3349,-72.0984,2015
721447,FORSYTH (ZONE), ,26-Mar,1400,Tropical Storm, ,1,0,1,0,1,1,100000,0,100000,GA,EST-5,120347,Z,22,FFC,Emergency Manager, , , , , , , , , , ,2015
718420,LOWER CLARK FORK REGION (ZONE), ,27-Mar,2100,Heavy Snow, ,1,0,1,1,1,2,1000,0,1000,MT,MST-7,119814,Z,4,MSO,Department of Highways, , , , , , , , , , ,2015
722903,SOUTHEAST SUFFOLK (ZONE), ,28-Mar,1300,Rip Current, ,1,0,1,0,1,1,0,0,0,NY,EST-5,120691,Z,81,OKX,Newspaper, , , , , , , , , , ,2015
721324,COASTAL NASSAU (ZONE), ,29-Mar,1600,Rip Current, ,1,0,1,0,1,1,0,0,0,FL,EST-5,120413,Z,124,JAX,Broadcast Media, , , , , , , , , , ,2015
722229,EAST PUGET SOUND LOWLANDS (ZONE), ,30-Mar,1739,High Wind,37,1,0,1,0,1,1,2000000,0,2000000,WA,PST-8,120555,Z,555,SEW,Mesonet, , , , , , , , , , ,2015
726404,RAMSEY (ZONE), ,31-Mar,300,Extreme Cold/Wind Chill, ,1,0,1,0,1,1,0,0,0,MN,CST-6,121337,Z,62,MPX,Newspaper, , , , , , , , , , ,2015
726403,BARRON (ZONE), ,1-Apr,300,Extreme Cold/Wind Chill, ,1,0,1,0,1,1,0,0,0,WI,CST-6,121338,Z,15,MPX,Law Enforcement, , , , , , , , , , ,2015
737640,POINTE COUPEE (ZONE), ,2-Apr,1100,Extreme Cold/Wind Chill, ,1,0,1,0,1,1,0,0,0,LA,CST-6,122230,Z,34,LIX,County Official, , , , , , , , , , ,2015
737466,PUGET SOUND AND HOOD CANAL (ZONE),PORT ORCHARD,3-Apr,2200,Marine Strong Wind,23,1,0,1,0,1,1,0,0,0,XX,PST-8,122993,Z,135,SEW,Coast Guard, , ,12,ESE,12,ESE,47.449,-122.4008,47.449,-122.4008,2015
741419,HARDIN CO.,HONEY IS,4-Apr,1400,Lightning, ,1,0,1,0,1,1,0,0,0,TX,CST-6,123390,C,199,LCH,Broadcast Media, , ,1,WSW,1,WSW,30.3959,-94.4461,30.3959,-94.4461,2015
735022,LOGAN CO.,KEYSBURG,5-Apr,1554,Tornado, ,1,0,1,0,1,1,800000,0,800000,KY,CST-6,122610,C,141,LMK,NWS Storm Survey,11.64,350,1,ESE,2,W,36.6441,-87.0049,36.721,-86.818,2015
740316,TAMPA BAY (ZONE),HILLSBOROUGH BAY,6-Apr,1300,Marine Thunderstorm Wind,40,1,0,1,0,1,1,0,0,0,XX,EST-5,123451,Z,830,TBW,Broadcast Media, , ,3,N,3,N,27.8866,-82.4549,27.8866,-82.4549,2015
749535,ROGER MILLS (ZONE), ,7-Apr,1200,Wildfire, ,1,0,1,0,1,1,0,0,0,OK,CST-6,124970,Z,14,OUN,Park/Forest Service, , , , , , , , , , ,2015
745607,VOLUSIA (ZONE), ,8-Apr,1530,Rip Current, ,1,0,1,0,1,1,0,0,0,FL,EST-5,124249,Z,41,MLB,Newspaper, , , , , , , , , , ,2015
743632,OAKLAND (ZONE), ,9-Apr,1100,High Wind,52,1,0,1,0,1,1,5000000,0,5000000,MI,EST-5,123915,Z,69,DTX,Trained Spotter, , , , , , , , , , ,2015
783446,ORANGE CO.,NEWBURGH,10-Apr,1540,Thunderstorm Wind,61,1,0,1,0,1,1,5000,0,5000,NY,EST-5,124185,C,71,OKX,Broadcast Media, , ,1,S,1,S,41.4919,-74.0221,41.4919,-74.0221,2015
783373,FAIRFIELD CO.,DANBURY,11-Apr,1543,Thunderstorm Wind,61,1,0,1,0,1,1,5000,0,5000,CT,EST-5,126236,C,1,OKX,Broadcast Media, , ,1,N,1,N,41.4,-73.47,41.4,-73.47,2015
761126,OGEMAW CO.,PRESCOTT,12-Apr,1441,Thunderstorm Wind,52,1,0,1,0,1,1,15000,0,15000,MI,EST-5,126994,C,129,APX,Law Enforcement, , ,2,N,2,N,44.21,-83.92,44.21,-83.92,2015
755021,MORRIS CO.,CONVENT STATION,13-Apr,1900,Thunderstorm Wind,50,1,0,1,0,1,1,0,0,0,NJ,EST-5,125932,C,27,PHI,Newspaper, , ,1,N,1,N,40.79,-74.47,40.79,-74.47,2015
767341,SOUTHERN NASSAU (ZONE), ,14-Apr,1700,Rip Current, ,1,0,1,0,1,1,0,0,0,NY,EST-5,127925,Z,179,OKX,Newspaper, , , , , , , , , , ,2015
753814,SARASOTA CO.,PINE SHRS,15-Apr,1315,Lightning, ,1,0,1,0,1,1,0,0,0,FL,EST-5,125691,C,115,TBW,Law Enforcement, , ,1,NW,1,NW,27.26,-82.54,27.26,-82.54,2015
764407,NEWTON CO.,LASSITER,16-Apr,1434,Thunderstorm Wind,55,1,0,1,0,1,1,20000,0,20000,GA,EST-5,126788,C,217,FFC,Emergency Manager, , ,3,SSW,3,SSW,33.4676,-83.8719,33.4676,-83.8719,2015
774393,PALM BEACH CO.,LAKE WORTH,17-Apr,1345,Lightning, ,1,0,1,0,1,1,0,0,0,FL,EST-5,129231,C,99,MFL,Broadcast Media, , ,2,NW,2,NW,26.6416,-80.0676,26.6416,-80.0676,2015
763448,VOLUSIA CO.,ORMOND BEACH,18-Apr,1220,Thunderstorm Wind,35,1,0,1,0,1,1,0,0,0,FL,EST-5,127366,C,127,MLB,Law Enforcement, , ,1,S,1,S,29.27,-81.05,29.27,-81.05,2015
776801,WAKE CO.,KNIGHTDALE,19-Apr,1330,Lightning, ,1,0,1,0,1,1,0,0,0,NC,EST-5,129696,C,183,RAH,Broadcast Media, , ,3,SW,3,SW,35.75,-78.52,35.75,-78.52,2015
714819,KLEBERG (ZONE), ,20-Apr,1400,Rip Current, ,1,0,1,0,0,0,0,0,0,TX,CST-6,119018,Z,242,CRP,Broadcast Media, , , , , , , , , , ,2015
717447,MIDLAND CO.,MIDLAND,21-Apr,1700,Lightning, ,1,0,1,0,0,0,0,0,0,TX,CST-6,118068,C,329,MAF,Law Enforcement, , ,2,NNE,2,NNE,32.0242,-102.0698,32.0242,-102.0698,2015
714820,NUECES (ZONE), ,22-Apr,1200,Rip Current, ,1,0,1,0,0,0,0,0,0,TX,CST-6,119018,Z,243,CRP,Broadcast Media, , , , , , , , , , ,2015
713099,OTTAWA CO.,GRAND HAVEN,23-Apr,150,Thunderstorm Wind,76,1,0,1,0,0,0,250000,0,250000,MI,EST-5,118705,C,139,GRR,Law Enforcement, , ,1,SSW,1,SSW,43.05,-86.24,43.05,-86.24,2015
716427,COASTAL BRUNSWICK (ZONE), ,24-Apr,1430,Rip Current, ,1,0,1,0,0,0,0,0,0,NC,EST-5,119319,Z,110,ILM,Emergency Manager, , , , , , , , , , ,2015
713603,DENTON CO.,DENTON,25-Apr,2020,Flood, ,1,0,1,0,0,0,0,0,0,TX,CST-6,118582,C,121,FWD,Newspaper, , ,1,NW,1,NW,33.2359,-97.1667,33.234,-97.1684,2015
715399,OKALOOSA CO.,BAKER,26-Apr,1805,Lightning, ,1,0,1,0,0,0,0,0,0,FL,CST-6,119122,C,91,MOB,Law Enforcement, , ,5,W,5,W,30.8,-86.7843,30.8,-86.7843,2015
702335,CARTERET (ZONE), ,27-Apr,1404,Rip Current, ,1,0,1,0,0,0,0,0,0,NC,EST-5,116797,Z,95,MHX,Fire Department/Rescue, , , , , , , , , , ,2015
715873,ANDERSON CO.,STARR,28-Apr,1540,Thunderstorm Wind,45,1,0,1,0,0,0,0,0,0,SC,EST-5,118910,C,7,GSP,State Official, , ,7,W,7,W,34.376,-82.82,34.376,-82.82,2015
701747,EASTERN MONMOUTH (ZONE), ,29-Apr,400,Rip Current, ,1,0,1,0,0,0,0,0,0,NJ,EST-5,116648,Z,14,PHI,Newspaper, , , , , , , , , , ,2015
702905,MOTHERLODE/CAMPTONVILLE TO GROVELAND (ZONE), ,30-Apr,1300,Wildfire, ,1,0,1,0,0,0,0,0,0,CA,PST-8,116899,Z,67,STO,Broadcast Media, , , , , , , , , , ,2015
713947,LEE CO.,JONESBORO,1-May,1735,Lightning, ,1,0,1,0,0,0,0,0,0,NC,EST-5,118839,C,105,RAH,Emergency Manager, , ,1,W,1,W,35.47,-79.18,35.47,-79.18,2015
701447,YAZOO (ZONE), ,2-May,1300,Heat, ,1,0,1,0,0,0,0,0,0,MS,CST-6,116663,Z,42,JAN,County Official, , , , , , , , , , ,2015
716063,LEE CO.,CAWATCHEE,3-May,1913,Lightning, ,1,0,1,0,0,0,0,0,0,AL,CST-6,119252,C,81,BMX,Emergency Manager, , ,1,NE,1,NE,32.6846,-85.1149,32.6846,-85.1149,2015
706970,BRACKEN CO.,AUGUSTA,4-May,2300,Flash Flood, ,1,0,1,0,0,0,250000,0,250000,KY,EST-5,117502,C,23,ILN,Emergency Manager, , ,1,NE,2,S,38.7761,-83.9932,38.7463,-83.9994,2015
702273,COASTAL BAY (ZONE), ,5-May,1200,Rip Current, ,1,0,1,0,0,0,0,0,0,FL,EST-5,116777,Z,112,TAE,Broadcast Media, , , , , , , , , , ,2015
703127,HOUSTON CO.,KEYTONS,6-May,1530,Lightning, ,1,0,1,0,0,0,0,0,0,AL,CST-6,116918,C,69,TAE,Broadcast Media, , ,2,E,2,E,31.103,-85.3434,31.103,-85.3434,2015
711661,EASTERN ATLANTIC (ZONE), ,7-May,2015,High Surf, ,1,0,1,0,0,0,0,0,0,NJ,EST-5,118424,Z,25,PHI,Newspaper, , , , , , , , , , ,2015
713023,ALGER (ZONE), ,8-May,1400,Rip Current, ,1,0,1,0,0,0,0,0,0,MI,EST-5,118697,Z,6,MQT,Law Enforcement, , , , , , , , , , ,2015
706581,EASTERN CAPE MAY (ZONE), ,9-May,1640,Rip Current, ,1,0,1,0,0,0,0,0,0,NJ,EST-5,117485,Z,24,PHI,Newspaper, , , , , , , , , , ,2015
730576,STARK CO.,NORTH BREWSTER,10-May,1710,Lightning, ,1,0,1,0,0,0,0,0,0,OH,EST-5,119655,C,151,CLE,Newspaper, , ,1,W,1,W,40.7209,-81.6123,40.7209,-81.6123,2015
718756,NORTHWEST (ZONE), ,11-May,1900,Rip Current, ,1,0,1,0,0,0,0,0,0,XX,AST-4,119930,Z,8,SJU,Newspaper, , , , , , , , , , ,2015
719149,FULTON CO.,BRUCE LAKE,12-May,0,Thunderstorm Wind,50,1,0,1,0,0,0,0,0,0,IN,EST-5,117257,C,49,IWX,Broadcast Media, , ,2,WNW,2,WNW,41.0843,-86.424,41.0843,-86.424,2015
718556,MEDINA CO.,WINDFALL,13-May,1215,Thunderstorm Wind,50,1,0,1,0,0,0,25000,0,25000,OH,EST-5,119863,C,103,CLE,Law Enforcement, , ,1,SSW,1,SSW,41.1149,-81.8132,41.1149,-81.8132,2015
714877,CLARK CO.,BRACKEN,14-May,1230,Flash Flood, ,1,0,1,0,0,0,10000,0,10000,NV,PST-8,119017,C,3,VEF,Fire Department/Rescue, , ,2,E,1,ESE,36.1187,-115.1691,36.1154,-115.057,2015
706359,KENOSHA (ZONE), ,15-May,1730,Rip Current, ,1,0,1,0,0,0,0,0,0,WI,CST-6,117452,Z,72,MKX,Broadcast Media, , , , , , , , , , ,2015
707242,EASTERN HYDE (ZONE), ,16-May,1610,Rip Current, ,1,0,1,0,0,0,0,0,0,NC,EST-5,117608,Z,104,MHX,Fire Department/Rescue, , , , , , , , , , ,2015
708190,WOOD CO.,LUBECK,17-May,1830,Heavy Rain, ,1,0,1,0,0,0,0,0,0,WV,EST-5,117806,C,107,RLX,Law Enforcement, , ,1,NNW,1,NNW,39.2507,-81.6359,39.2507,-81.6359,2015
727805,HARRIS (ZONE), ,18-May,1300,Heat, ,1,0,1,0,0,0,0,0,0,TX,CST-6,121602,Z,213,HGX,Newspaper, , , , , , , , , , ,2015
718677,MIAMI CO.,NEW LANCASTER,19-May,350,Flash Flood, ,1,0,1,0,0,0,0,0,0,KS,CST-6,119888,C,121,EAX,Broadcast Media, , ,2,ENE,3,ENE,38.4798,-94.6968,38.4845,-94.673,2015
710616,MANATEE CO.,LONGBEACH,20-May,900,Flood, ,1,0,1,0,0,0,1340000,0,1340000,FL,EST-5,118236,C,81,TBW,Emergency Manager, , ,4,SE,1,WSW,27.3889,-82.6447,27.5376,-82.7477,2015
710655,SARASOTA CO.,LONGBOAT KEY,21-May,900,Flood, ,1,0,1,0,0,0,50000,0,50000,FL,EST-5,118236,C,115,TBW,Emergency Manager, , ,2,NW,2,NW,27.3889,-82.6429,26.9466,-82.3769,2015
728395,WALKER CO.,HAWTHORNE,22-May,2100,Flash Flood, ,1,0,1,0,0,0,600000000,10000,600010000,TX,CST-6,119753,C,471,HGX,Emergency Manager, , ,2,ESE,5,E,30.5168,-95.3895,30.8414,-95.3449,2015
719494,TYLER CO.,CHESTER,23-May,1053,Flash Flood, ,1,0,1,0,0,0,60000000,0,60000000,TX,CST-6,119746,C,457,LCH,Emergency Manager, , ,0,N,44,NE,30.92,-94.6,31.2036,-93.587,2015
717840,LAS VEGAS VALLEY (ZONE), ,24-May,0,Heat, ,1,0,1,0,0,0,0,0,0,NV,PST-8,119678,Z,20,VEF,County Official, , , , , , , , , , ,2015
721078,LAS VEGAS VALLEY (ZONE), ,25-May,0,Heat, ,1,3,4,0,0,0,0,0,0,NV,PST-8,120359,Z,20,VEF,County Official, , , , , , , , , , ,2015
712192,EASTERN CAPE MAY (ZONE), ,26-May,1150,Rip Current, ,1,0,1,0,0,0,0,0,0,NJ,EST-5,118546,Z,24,PHI,Newspaper, , , , , , , , , , ,2015
